climate_type,role,family,subfamily,metric,label,unit,analysis_tier,source_column,optional,threshold,threshold_direction,threshold_standard,failure_relevant,interpretation,coverage_pct,baseline_value_median,mean_abs_absolute_change,mean_abs_log_ratio_change,mean_abs_standardized_change,mean_abs_temporal_slope,mean_abs_temporal_acceleration,mean_volatility_change,maximum_jump,breach_frequency_pct,failure_probability_pct,relative_stress_percentile,relative_stress_threshold,relative_stress_frequency_pct,relative_stress_use,break_year_count,sustained_failure_year_count,climate_discrimination_score,driver_response_n,driver_response_r2,driver_response_condition_number,driver_response_dominant_driver,driver_response_dominant_abs_beta,driver_response_beta_annual_mean_drybulb_c,driver_response_beta_cdd_18,driver_response_beta_hdd_18,driver_response_beta_maximum_wetbulb_c,driver_response_beta_annual_ghi_kwh_m2,driver_response_beta_heatwave_days,redundancy_max_abs_r,redundancy_scope,redundancy_flag,screening_weight_set,screening_normalization_group,screening_rank_within_role,screening_top_k,screening_review_k,screening_component_coverage,screening_component_slope,screening_component_breach,screening_component_discrimination,screening_component_volatility,screening_component_uniqueness,screening_decision_raw,screening_score,keep_drop_decision,screening_selected_for_analysis,retention_rule
BWh,response,building_responses,habitability,maximum_delta_t_k,Maximum delta_t,K,main,delta_t_max_k,False,,,,False,,100.0,1.0109,0.047699999999999965,0.04833522760545528,2.2429498628864093,0.00015157211209842792,2.1874822190611527e-05,0.031959310130226515,0.09460000000000002,,,90.0,1.00455,10.526315789473685,auxiliary_screening_only,0,0,,76,0.05454058099339043,16607.00514118503,hdd_18,0.32324458178780396,-0.17669548053250797,-0.31615458294606397,-0.32324458178780396,-0.09578018927667642,,0.13339669400074025,0.9999990387819304,same_subfamily,Yes,base,response,12,6,4,1.0,0.0,0.022429498628864092,0.0,1.0,0.0,Drop,0.2640373097531955,Drop,No,
BWh,response,building_responses,habitability,annual_edh_c_h,Annual EDH,C h,main,annual_edh_c_h,False,300.0,above,EN 16798-1 derived transition screen,True,Severe annual exceedance degree-hour burden above adaptive comfort threshold,100.0,290.9255,8.84190000000001,0.030863739743626797,0.1756747524123731,1.0776326807928913,0.036558748221906155,68.19043679183517,170.99429999999998,50.0,50.0,,,,,1,1,,76,0.5058581294025858,16607.00514118503,cdd_18,1.009738109883258,-0.6574900576817673,-1.009738109883258,-0.6213356393903494,-0.17869077561601446,,0.8886006157493119,0.8707588626333904,same_subfamily,No,base,response,3,6,4,1.0,0.001561062089949855,0.5,0.0,0.9929063059405085,0.12924030037665202,Keep,0.362589315533304,Keep,Yes,
BWh,response,building_responses,habitability,maximum_daily_edh_k_h,Maximum daily EDH,K h,main,daily_edh_max_k_h,False,12.0,above,CIBSE TM52-derived transition screen,True,Severe maximum daily exceedance degree-hour burden,100.0,13.6991,0.26280000000000037,0.01937013767090431,0.17344319111515644,0.020133029391660975,0.004177743954480798,2.0917033505695786,5.2044000000000015,100.0,100.0,,,,,1,1,,76,0.10201502737168888,16607.00514118503,cdd_18,0.32451624643836596,-0.2160730381634481,-0.32451624643836596,-0.18237443531191586,-0.07538436696418394,,0.15354174210780003,0.4811992019859835,same_subfamily,No,base,response,1,6,4,1.0,2.894927364366299e-05,1.0,0.0,0.999785629101418,0.5188003354762039,Keep,0.49186554428343665,Keep,Yes,
BWh,response,building_responses,habitability,daily_edh_exceedance_days,Daily EDH exceedance days,days,main,daily_edh_exceed_6kh_count,False,15.0,above,TM52-derived transition screen,True,Annual count of days with severe daily EDH exceedance,100.0,16.0,0.0,0.0,0.0,0.05417634996582365,0.002702702702702703,4.115013163202924,9.0,38.1578947368421,38.1578947368421,,,,,1,0,,76,0.47321551179420285,16607.00514118503,cdd_18,0.9755093112897689,-0.641990767136177,-0.9755093112897689,-0.5688865734600307,-0.17075381749024066,,0.9272168880056902,0.8707588626333904,same_subfamily,No,base,response,5,6,4,1.0,7.827147218262529e-05,0.381578947368421,0.0,0.9995750501488255,0.12924030037665202,Keep,0.34158453073218736,Keep,Yes,
BWh,response,building_responses,operational_adequacy,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,h,main,facility_cooling_setpoint_not_met_occupied_time_total_hours,False,500.0,above,ASHRAE 90.1-derived transition screen,True,Severe occupied cooling unmet load hours,100.0,44.49999999999991,150.16666666666444,1.4757995049879131,2.6967974299714004,2.215046707678272,0.047349454717873496,36.213190694094386,95.16666666666126,0.0,0.0,,,,,0,0,,76,0.9231941243529447,16607.00514118503,cdd_18,0.9001201989061998,0.6177428868769674,0.9001201989061998,0.4149297225345041,0.04776092213318951,,-0.29669132982922686,0.8687606103524367,same_subfamily,No,base,response,10,6,4,1.0,0.0032089554067263187,0.0,0.0,0.9962343849860437,0.13123855457836386,Review,0.2735174432540551,Keep,Yes,Core operational adequacy trigger
BWh,response,building_responses,operational_adequacy,heating_unmet_hours,Heating unmet hours,h,main,abups_occupied_heating_not_met_hours,False,400.0,above,ASHRAE 90.1-derived transition screen,True,Severe occupied heating unmet load hours; cold-climate operational adequacy trigger,100.0,23.83,23.83,,2.364978966127825,0.2984299384825701,0.006568705547652918,10.978942338049789,27.33,0.0,0.0,,,,,0,0,,76,0.6086104006026678,16607.00514118503,hdd_18,0.9344024096274347,0.03202761435080939,0.3162663069939203,0.9344024096274347,-0.010977353467315546,,-0.1561298479654173,0.5706435640594888,same_subfamily,No,base,response,7,6,4,1.0,0.0004321477622593397,0.0,0.0,0.9988606765974878,0.42935588742707886,Review,0.3029253718653989,Keep,Yes,Standard-threshold cold-climate operational adequacy trigger
BWh,response,building_responses,operational_adequacy,cooling_peak_demand_kw,Cooling peak demand,kW,main,cooling_electricity_peak_kw,False,,,,False,Operational peak demand diagnostic,100.0,78.0142,6.708219999999997,0.08248940416653262,0.7739994231272395,0.29814491182501707,0.0036647943100995735,8.15640423235121,19.137169999999998,,,90.0,91.26828499999999,10.526315789473685,auxiliary_screening_only,0,0,,76,0.7079591212147005,16607.00514118503,cdd_18,0.6881944356463102,0.488405848785287,0.6881944356463102,0.24663763092961177,0.14866374402415147,,-0.27414989965295844,0.8687606103524367,same_subfamily,No,base,response,9,6,4,1.0,0.00043173481366456023,0.0077399942312723945,0.0,0.9991544364133296,0.13123855457836386,Review,0.2745361144160779,Priority Review,Yes,Peak demand is core operational adequacy evidence
BWh,response,building_responses,operational_adequacy,heating_peak_demand_kw,Heating peak demand,kW,main,heating_electricity_peak_kw,False,,,,False,Heating peak demand diagnostic; cold-climate supplementary adequacy,100.0,223.67784,142.96578,1.019318795856774,2.681200763097218,1.332359395215311,0.07655171891891897,67.58882692629203,157.78735,,,90.0,192.201605,10.526315789473685,auxiliary_screening_only,0,0,,76,0.3245017326285138,16607.00514118503,hdd_18,0.3424968268501756,-0.05596521638246968,0.03756768029031052,0.3424968268501756,-0.26238922358169087,,-0.007260959518178799,0.5706435640594888,same_subfamily,No,base,response,6,6,4,1.0,0.0019301119173469922,0.02681200763097218,0.0,0.9929689193744791,0.42935588742707886,Keep,0.3075218689138941,Keep,Yes,Cold-climate peak demand supplementary diagnostic
BWh,response,building_responses,energy_burden,annual_cooling_electricity_kwh,Annual cooling electricity,kWh,supporting,cooling_electricity_annual_kwh,False,,,,False,,100.0,92252.77777778516,55405.55555556,0.47036865249650106,3.305006885098257,690.2232475127765,12.525604551921369,9608.35125107711,22986.111111112943,,,90.0,138491.66666667775,10.526315789473685,auxiliary_screening_only,0,0,,76,0.9841542931120144,16607.00514118503,cdd_18,0.6156080544591769,0.4514275866338135,0.6156080544591769,0.15811353100894596,0.08324569601753487,,0.005638699317733443,0.7622229948831619,same_subfamily,No,base,response,2,6,4,1.0,1.0,0.03305006885098257,0.0,0.0,0.2377762724536181,Keep,0.42972663963853863,Keep,Yes,
BWh,response,building_responses,energy_burden,annual_heating_electricity_kwh,Annual heating electricity,kWh,supporting,heating_electricity_annual_kwh,False,,,,False,,100.0,9586.111111111875,7916.666666667297,1.7478243885627958,2.602638312733724,108.64145211514503,1.150940414098398,2675.254381966619,8602.777777778467,,,90.0,9205.555555556291,10.526315789473685,auxiliary_screening_only,0,0,,76,0.9031843445298154,16607.00514118503,hdd_18,1.0236108465467315,-0.039041711774194895,0.25329509424384394,1.0236108465467315,-0.08664220601808989,,-0.04962071486479247,0.7622229948831619,same_subfamily,No,base,response,8,6,4,1.0,0.15740026837985202,0.02602638312733724,0.0,0.7215722811221741,0.2377762724536181,Review,0.2983956687316644,Review,No,
BWh,response,building_responses,durability,indoor_rh_max_pct,Indoor RH max,%,supplementary,rep_zone_rh_pct_max,False,,,,False,Bulk zone RH diagnostic; not a full moisture-risk model,100.0,59.72094087784215,2.6756250991318993,0.04382751407400957,0.17294860106552948,0.1665393229284387,0.04274343134460002,22.164549634644434,40.47763635877487,,,90.0,100.0,1.3157894736842106,auxiliary_screening_only,0,0,,76,0.06044448598708596,16607.00514118503,hdd_18,0.3143259540461206,0.036493639524133294,0.1416324748897628,0.3143259540461206,-0.11370697640462582,,0.030251442227965903,0.0,same_subfamily,No,base,response,4,6,4,1.0,0.0002410637253301126,0.0017294860106552947,0.0,0.9976965180223061,1.0,Keep,0.36013881457822783,Supplementary,No,Supplementary only; current data are not sufficient for main durability analysis
Cfb,driver,climate_drivers,thermal_shift,annual_mean_drybulb_c,Annual mean dry-bulb temperature,C,main,outdoor_drybulb_c_mean,False,,,,False,,100.0,10.503288622526467,3.751367009132741,0.30539515407857065,2.9634325024003214,0.04942353694531207,0.0009769179597766498,0.7043764533938629,2.2636567732117125,,,90.0,14.497983257229738,10.526315789473685,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.8836354116917214,same_subfamily,No,base,driver,4,5,3,1.0,0.003490316007626338,0.5895847292937282,0.0,0.9968461212219242,0.0,Keep,0.3666475392368938,Keep,Yes,
Cfb,driver,climate_drivers,thermal_shift,summer_mean_drybulb_c,Summer mean dry-bulb temperature,C,main,summer_mean_drybulb_c,False,,,,False,,100.0,17.3706,4.2867,0.22056345809253258,3.2624723150217965,0.04682238961038962,0.00027585775248933203,1.02549778159877,3.5096000000000025,,,90.0,21.4296,10.526315789473685,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.8836354116917214,same_subfamily,No,base,driver,3,5,3,1.0,0.003306621623484623,1.0,0.0,0.995408285335541,0.0,Keep,0.44033441772319043,Keep,Yes,Driver block representative retained for thermal_shift
Cfb,driver,climate_drivers,demand_background,cdd_18,Cooling degree days,degree-days,main,cdd_18,False,,,,False,,100.0,76.25,329.74,1.672311113269003,3.126049606824334,3.879211619958988,0.009662873399715489,78.62901578922518,242.82,,,90.0,406.795,10.526315789473685,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.8164153067771057,same_subfamily,No,base,driver,2,5,3,1.0,0.27395195186242577,0.8127675301006945,0.0,0.647934874819045,0.07607221714431145,Keep,0.4444473330614428,Keep,Yes,Driver block representative retained for demand_background
Cfb,driver,climate_drivers,demand_background,hdd_18,Heating degree days,degree-days,main,hdd_18,False,,,,False,,100.0,2812.43,1039.4699999999998,0.4613984121260378,2.7950717812959596,14.160189747095012,0.3466953058321479,223.33656521307327,603.6099999999997,,,90.0,2695.47,10.526315789473685,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.8164153067771057,same_subfamily,No,base,driver,1,5,3,1.0,1.0,0.3585191386534147,0.0,0.0,0.07607221714431145,Keep,0.47214066667204574,Keep,Yes,Driver block representative retained for demand_background
Cfb,driver,climate_drivers,humid_heat_stress,maximum_wetbulb_c,Maximum wet-bulb temperature,C,main,outdoor_wetbulb_c_max,False,,,,False,,100.0,18.405248597732907,3.2446729977684647,0.16236595917132216,2.53384491256948,0.04624887756554027,0.0018815473219131519,1.0636611521695214,2.742690458550186,,,90.0,22.597255852054147,10.526315789473685,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,driver,5,5,3,1.0,0.003266119903162195,0.0,0.0,0.9952374070445887,1.0,Keep,0.36030760948121776,Keep,Yes,Driver block representative retained for humid_heat_stress
Cfb,driver,climate_drivers,solar_burden,annual_ghi_kwh_m2,Annual GHI,kWh/m2,main,annual_ghi_kwh_m2,False,,,,False,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,90.0,0.0,0.0,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,driver,6,5,3,1.0,0.0,0.0,0.0,1.0,1.0,Review,0.36,Keep,Yes,Driver block representative retained for solar_burden
Cfb,driver,climate_drivers,solar_burden,peak_ghi_w_m2,Peak GHI,W/m2,main,peak_ghi_w_m2,False,,,,False,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,90.0,0.0,0.0,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,driver,9,5,3,1.0,0.0,0.0,0.0,1.0,1.0,Drop,0.36,Drop,No,
Cfb,driver,climate_drivers,persistence_heatwave,heatwave_days,Heatwave days,days,main,heatwave_days,False,,,,False,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,90.0,0.0,0.0,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,driver,7,5,3,1.0,0.0,0.0,0.0,1.0,1.0,Review,0.36,Keep,Yes,Driver block representative retained for persistence_heatwave
Cfb,driver,climate_drivers,persistence_heatwave,maximum_consecutive_hot_days,Maximum consecutive hot days,days,main,max_consec_hot_days_35c,False,,,,False,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,90.0,0.0,0.0,auxiliary_screening_only,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,driver,8,5,3,1.0,0.0,0.0,0.0,1.0,1.0,Review,0.36,Review,No,
Cfb,response,building_responses,habitability,peak_operative_temperature_c,Peak operative temperature,C,main,rep_zone_operative_temp_c_max,False,,,,False,,100.0,25.484121826178463,0.531807109667529,0.02065341706639685,2.359305938989402,0.006879081180743829,0.00013312423964447964,0.21182313650039486,0.7225798952672307,,,90.0,26.119456199632623,10.526315789473685,auxiliary_screening_only,0,0,,76,0.8316520637559628,12134.63870871593,cdd_18,0.741175847641772,0.06899634919430425,0.741175847641772,0.12437352367544423,0.24043775581367574,,,0.737624869807488,same_subfamily,No,base,response,5,6,4,1.0,1.3324982531405824e-05,0.7767337681027142,0.0,0.9999772311697935,0.24865268899001858,Keep,0.42467826827027727,Keep,Yes,
Cfb,response,building_responses,habitability,maximum_delta_t_k,Maximum delta_t,K,main,delta_t_max_k,False,,,,False,,100.0,0.0,0.0159,,0.21590695960471834,0.0013073561175666439,5.0005689900426636e-05,0.0963767993658225,0.32,,,90.0,0.1195,10.526315789473685,auxiliary_screening_only,0,0,,76,0.4130265234395363,12134.63870871593,cdd_18,0.7182526834078599,-0.030200905040369114,0.7182526834078599,0.24126797426307395,0.14944561172867737,,,0.9817362210506252,same_subfamily,Yes,base,response,10,6,4,1.0,2.5323872434688155e-06,0.07108116989914748,0.0,0.9999896404754606,0.0,Review,0.27279418240233105,Review,No,
Cfb,response,building_responses,habitability,annual_edh_c_h,Annual EDH,C h,main,annual_edh_c_h,False,300.0,above,EN 16798-1 derived transition screen,True,Severe annual exceedance degree-hour burden above adaptive comfort threshold,100.0,0.0,0.009,,0.013113784643535194,0.009882415584415582,0.0004541877667140823,0.9065418563603854,3.7004,0.0,0.0,,,,,0,0,,76,0.2616283011874778,12134.63870871593,cdd_18,0.4793125433093533,-0.04461922411971474,0.4793125433093533,0.19191617335826427,0.24551950139889175,,,0.9709962032454712,same_subfamily,Yes,base,response,11,6,4,1.0,1.914252958651544e-05,0.0,0.0,0.9999025559816387,0.010939820264205369,Drop,0.2610888318316852,Drop,No,
Cfb,response,building_responses,habitability,maximum_daily_edh_k_h,Maximum daily EDH,K h,main,daily_edh_max_k_h,False,12.0,above,CIBSE TM52-derived transition screen,True,Severe maximum daily exceedance degree-hour burden,100.0,0.0,0.009,,0.034508720175240815,0.004213111414900888,0.00020299004267425303,0.34415367807613695,1.2138,0.0,0.0,,,,,0,0,,76,0.33589666184381617,12134.63870871593,cdd_18,0.6115366394501105,-0.028290136639329177,0.6115366394501105,0.20903095158979804,0.1726977511671256,,,0.9817362210506252,same_subfamily,Yes,base,response,12,6,4,1.0,8.160920700219223e-06,0.0,0.0,0.9999630069840788,0.0,Drop,0.2599982593193759,Drop,No,
Cfb,response,building_responses,habitability,daily_edh_exceedance_days,Daily EDH exceedance days,days,main,daily_edh_exceed_6kh_count,False,15.0,above,TM52-derived transition screen,True,Annual count of days with severe daily EDH exceedance,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,response,9,6,4,1.0,0.0,0.0,0.0,1.0,1.0,Review,0.36,Review,No,
Cfb,response,building_responses,operational_adequacy,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,h,main,facility_cooling_setpoint_not_met_occupied_time_total_hours,False,500.0,above,ASHRAE 90.1-derived transition screen,True,Severe occupied cooling unmet load hours,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,,,,,,,0.0,same_subfamily,No,base,response,8,6,4,1.0,0.0,0.0,0.0,1.0,1.0,Review,0.36,Keep,Yes,Core operational adequacy trigger
Cfb,response,building_responses,operational_adequacy,heating_unmet_hours,Heating unmet hours,h,main,abups_occupied_heating_not_met_hours,False,400.0,above,ASHRAE 90.1-derived transition screen,True,Severe occupied heating unmet load hours; cold-climate operational adequacy trigger,100.0,357.67,207.00000000000003,0.8645187587704561,2.3385931079097886,3.2286274777853725,0.05705661450924608,58.830185517300556,151.67000000000002,2.6315789473684212,2.6315789473684212,,,,,1,0,,76,0.9695655424871971,12134.63870871593,hdd_18,0.6363277661366906,-0.4688525919077795,0.18908159860111812,0.6363277661366906,-0.035360677683618724,,,0.7221594370556741,same_subfamily,No,base,response,3,6,4,1.0,0.006253946364571768,0.866371841849727,0.0,0.9936763541169914,0.2644058336944721,Keep,0.44325609744159444,Keep,Yes,Standard-threshold cold-climate operational adequacy trigger
Cfb,response,building_responses,operational_adequacy,cooling_peak_demand_kw,Cooling peak demand,kW,main,cooling_electricity_peak_kw,False,,,,False,Operational peak demand diagnostic,100.0,12.3118,10.94231,0.6359237385140493,1.8016392815422906,0.20683451059466845,0.004822056614509243,5.440269600050619,14.03621,,,90.0,27.971435,10.526315789473685,auxiliary_screening_only,0,0,,76,0.8715519049651589,12134.63870871593,maximum_wetbulb_c,0.5727795002930163,0.022395473517305302,0.4776651634362094,0.10931928827534931,0.5727795002930163,,,0.7221594370556741,same_subfamily,No,base,response,7,6,4,1.0,0.00040064452913867474,0.593138026225473,0.0,0.9994152264155499,0.2644058336944721,Review,0.3932431054185806,Priority Review,Yes,Peak demand is core operational adequacy evidence
Cfb,response,building_responses,operational_adequacy,heating_peak_demand_kw,Heating peak demand,kW,main,heating_electricity_peak_kw,False,,,,False,Heating peak demand diagnostic; cold-climate supplementary adequacy,100.0,219.80964,8.958339999999993,0.041608753366485604,1.3693877476186662,0.11161899917976757,0.022317812517780956,8.95744173606226,28.057729999999992,,,90.0,212.429505,10.526315789473685,auxiliary_screening_only,0,0,,76,0.1852014158558397,12134.63870871593,hdd_18,0.3207887172767399,-0.23960840460320515,0.1261124394850616,0.3207887172767399,0.04324526231589245,,,0.42671552858416073,same_subfamily,No,base,response,6,6,4,1.0,0.00021620928364775907,0.4508316143421165,0.0,0.9990371662258335,0.5653460477117751,Keep,0.3976399022034173,Keep,Yes,Cold-climate peak demand supplementary diagnostic
Cfb,response,building_responses,energy_burden,annual_cooling_electricity_kwh,Annual cooling electricity,kWh,supporting,cooling_electricity_annual_kwh,False,,,,False,,100.0,5611.11111111156,13550.000000001084,1.228134003101536,3.0374705412284984,177.53561935142307,2.0113007744588307,2574.5852053146205,8291.66666666733,,,90.0,19905.555555557152,10.526315789473685,auxiliary_screening_only,0,0,,76,0.9802831060523397,12134.63870871593,cdd_18,0.6386135335488243,0.20734513084507988,0.6386135335488243,-0.07635205151245826,0.10441149369943081,,,0.8399750169724526,same_subfamily,No,base,response,2,6,4,1.0,0.3438917152456441,1.0,0.0,0.723258307093817,0.14439846573702242,Keep,0.5092996889420385,Keep,Yes,
Cfb,response,building_responses,energy_burden,annual_heating_electricity_kwh,Annual heating electricity,kWh,supporting,heating_electricity_annual_kwh,False,,,,False,,100.0,84402.77777778453,37966.66666666971,0.5975228998668249,2.7027740884541225,516.2544239386756,14.480638533271266,9303.206821775926,26161.111111113198,,,90.0,80234.72222222865,10.526315789473685,auxiliary_screening_only,0,0,,76,0.992942226920347,12134.63870871593,hdd_18,0.6728708638430709,-0.4912797164559784,0.22015161352318924,0.6728708638430709,-0.005782551041293993,,,0.8399750169724526,same_subfamily,No,base,response,1,6,4,1.0,1.0,0.8898107987447317,0.0,0.0,0.14439846573702242,Keep,0.5746057903477539,Keep,Yes,
Cfb,response,building_responses,durability,indoor_rh_max_pct,Indoor RH max,%,supplementary,rep_zone_rh_pct_max,False,,,,False,Bulk zone RH diagnostic; not a full moisture-risk model,100.0,60.57537720941927,3.4611113310017885,0.055564560509395323,1.3935958264839936,0.05969965523798332,0.0014841611643704004,2.927709779686676,8.642310326739413,,,90.0,65.24190964388748,10.526315789473685,auxiliary_screening_only,0,0,,76,0.3596135502946899,12134.63870871593,maximum_wetbulb_c,0.3579654762451563,0.18944946830530668,-0.2825234611816959,-0.3150709501150551,0.3579654762451563,,,0.0,same_subfamily,No,base,response,4,6,4,1.0,0.0001156399877070591,0.4588014295343114,0.0,0.9996853010111703,1.0,Keep,0.44258054101434274,Supplementary,No,Supplementary only; current data are not sufficient for main durability analysis
